_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,OD600
5bee125189f10442ca0f7eb3,sample.ginkgo.30825053.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,792ad95ae32c530699673ca27d9e85c0b5b97a88,"Escherichia_coli_Nissle_WT | 37.0 | [15.0] | {""Dextrose (D-Glucose)"": [0.4], ""Modified M9 Media"": [1.0], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.4|%', 'Modified M9 Media|1.0|X', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,15.0,hour,1.15
5bee125189f10442ca0f7eb3,sample.ginkgo.30828558.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,8b7f547d4709ab4e7869af0bf6b4ff953974aa9b,"EcN_NOTgate_AmtR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmtR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828559.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,8ab31bc2eba339d0ada247935896dcd66b46e6e0,"EcN_NOTgate_QacR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_QacR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828560.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,358444c7162ada0dfb36e553d1783dad3b496280,"EcN_NOTgate_LitR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.87
5bee125189f10442ca0f7eb3,sample.ginkgo.30828561.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,477d22dd695fcd460d3010b557565478f78a0e59,"EcN_NOTgate_AmeR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.93
5bee125189f10442ca0f7eb3,sample.ginkgo.30828562.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,d7972e43de34a814e2b3f972945ba69853c69ff5,"EcN_NOTgate_IcaR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.93
5bee125189f10442ca0f7eb3,sample.ginkgo.30828563.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,88749dd18c233bf64c395bc9f84686619963fd15,"EcN_NOTgate_BetI | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.91
5bee125189f10442ca0f7eb3,sample.ginkgo.30828564.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,b00f38ec6e45477f5372530b63d4f6528b158288,"EcN_NOTgate_PhlF | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PhlF,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.88
5bee125189f10442ca0f7eb3,sample.ginkgo.30828565.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,8005fdb8f11b9adf797ab492f0e0439d0898d353,"Escherichia_coli_Nissle_WT | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828566.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,1598d6f9756861ade34605bd0eb562d0ae26a077,"EcN_SensorArrayOnly | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.93
5bee125189f10442ca0f7eb3,sample.ginkgo.30828567.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,6f1d0bc16976e50862f87628c4ec48b8168806f1,"EcN_NOTgate_PsrA | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PsrA,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.92
5bee125189f10442ca0f7eb3,sample.ginkgo.30828568.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,98d77e719ef09d5bf13cac91cb59ee08eac57384,"EcN_NOTgate_HlyIIR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_HlyIIR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.82
5bee125189f10442ca0f7eb3,sample.ginkgo.30828569.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,fa43fdfd62f459cb053206d6b34acb3652590537,"EcN_NOTgate_BM3R1 | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BM3R1,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.88
5bee125189f10442ca0f7eb3,sample.ginkgo.30828570.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,8b7f547d4709ab4e7869af0bf6b4ff953974aa9b,"EcN_NOTgate_AmtR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmtR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.87
5bee125189f10442ca0f7eb3,sample.ginkgo.30828571.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,8ab31bc2eba339d0ada247935896dcd66b46e6e0,"EcN_NOTgate_QacR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_QacR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.88
5bee125189f10442ca0f7eb3,sample.ginkgo.30828572.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,358444c7162ada0dfb36e553d1783dad3b496280,"EcN_NOTgate_LitR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.87
5bee125189f10442ca0f7eb3,sample.ginkgo.30828573.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,477d22dd695fcd460d3010b557565478f78a0e59,"EcN_NOTgate_AmeR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.86
5bee125189f10442ca0f7eb3,sample.ginkgo.30828574.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,d7972e43de34a814e2b3f972945ba69853c69ff5,"EcN_NOTgate_IcaR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828575.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,88749dd18c233bf64c395bc9f84686619963fd15,"EcN_NOTgate_BetI | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.86
5bee125189f10442ca0f7eb3,sample.ginkgo.30828576.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,b00f38ec6e45477f5372530b63d4f6528b158288,"EcN_NOTgate_PhlF | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PhlF,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.83
5bee125189f10442ca0f7eb3,sample.ginkgo.30828577.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,8005fdb8f11b9adf797ab492f0e0439d0898d353,"Escherichia_coli_Nissle_WT | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.91
5bee125189f10442ca0f7eb3,sample.ginkgo.30828578.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,1598d6f9756861ade34605bd0eb562d0ae26a077,"EcN_SensorArrayOnly | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.87
5bee125189f10442ca0f7eb3,sample.ginkgo.30828579.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,6f1d0bc16976e50862f87628c4ec48b8168806f1,"EcN_NOTgate_PsrA | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PsrA,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.84
5bee125189f10442ca0f7eb3,sample.ginkgo.30828580.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,98d77e719ef09d5bf13cac91cb59ee08eac57384,"EcN_NOTgate_HlyIIR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_HlyIIR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.81
5bee125189f10442ca0f7eb3,sample.ginkgo.30828581.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,fa43fdfd62f459cb053206d6b34acb3652590537,"EcN_NOTgate_BM3R1 | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BM3R1,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.87
5bee125189f10442ca0f7eb3,sample.ginkgo.30828582.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,8b7f547d4709ab4e7869af0bf6b4ff953974aa9b,"EcN_NOTgate_AmtR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmtR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.86
5bee125189f10442ca0f7eb3,sample.ginkgo.30828583.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,8ab31bc2eba339d0ada247935896dcd66b46e6e0,"EcN_NOTgate_QacR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_QacR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828584.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,358444c7162ada0dfb36e553d1783dad3b496280,"EcN_NOTgate_LitR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.84
5bee125189f10442ca0f7eb3,sample.ginkgo.30828585.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,477d22dd695fcd460d3010b557565478f78a0e59,"EcN_NOTgate_AmeR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.83
5bee125189f10442ca0f7eb3,sample.ginkgo.30828586.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,d7972e43de34a814e2b3f972945ba69853c69ff5,"EcN_NOTgate_IcaR | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828587.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,88749dd18c233bf64c395bc9f84686619963fd15,"EcN_NOTgate_BetI | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.81
5bee125189f10442ca0f7eb3,sample.ginkgo.30828588.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,b00f38ec6e45477f5372530b63d4f6528b158288,"EcN_NOTgate_PhlF | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PhlF,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.84
5bee125189f10442ca0f7eb3,sample.ginkgo.30828589.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,8005fdb8f11b9adf797ab492f0e0439d0898d353,"Escherichia_coli_Nissle_WT | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.96
5bee125189f10442ca0f7eb3,sample.ginkgo.30828590.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,1598d6f9756861ade34605bd0eb562d0ae26a077,"EcN_SensorArrayOnly | 37.0 | [36.0] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,36.0,hour,0.99
