_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL
5ffdd95b9a1c893de0befcd0,sample.transcriptic.aq1f7egt4srhure.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,70d166f1442f73b684b82672a707918cfe2a2d3e,"beads_spherotech_rainbow | 30.0 | [26.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,BEAD_FLUORESCENCE,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1f7egt4srhure,24948,NovelChasisTS30C_12-16-2020_R1(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a6,200,16-Dec-2020,415800.0
6050ea64ee9184fc91d3c3af,sample.transcriptic.aq1fgq68c52xgee.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,5,446b492115da9c77a004f3924f65e436328e3a7c,"B. subtilis 168 PmtlA-comKS | 30.0 | [26.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,EMPTY_VECTOR,,Cuminic Acid,0.0,mM,"['Cuminic Acid|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c52xgee,15494,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,c1,200,10-Mar-2021,258233.33333
6050ea65ee9184fc91d3c3b5,sample.transcriptic.aq1fgq68c5kyfcw.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,2,302adbc0b514895db35786d54dd34c68958db860,"nor__p(yrbE) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yrbE) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5kyfcw,24746,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,b5,200,10-Mar-2021,412433.33333
6050ea65ee9184fc91d3c3bb,sample.transcriptic.aq1fgq68c675mfe.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,32662f86219c8076008c1088e0b683dd9f5cc7a4,"nor__p(srfAA) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c675mfe,19725,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a9,200,10-Mar-2021,328750.0
6050ea66ee9184fc91d3c3c1,sample.transcriptic.aq1fgq68c6g87gk.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,93f66a316ae6b70692e1192d74e4af6b46eccbc5,"nor__p(narH) TSS+48__COL2 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(narH) TSS+48__COL2,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c6g87gk,16349,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,g10,200,10-Mar-2021,272483.33333
6050ea67ee9184fc91d3c3c7,sample.transcriptic.aq1fgq68c6r6kdy.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,f7c96dfdd3c33b56f14c01e0ddec869c46ce814c,"B_subtilis_comKS_mCherry_5x | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,HIGH_FITC,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c6r6kdy,9200,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,e12,200,10-Mar-2021,153333.33333
6050ea67ee9184fc91d3c3cd,sample.transcriptic.aq1fgq68c5fenuq.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,d5c0932a69262f41bdcd33cd549a31a5d1a36e43,"nor__p(maeS) TSS-150__COL2 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(maeS) TSS-150__COL2,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5fenuq,10400,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a4,200,10-Mar-2021,173333.33333
6050ea68ee9184fc91d3c3d3,sample.transcriptic.aq1fgq68c63r238.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,2,f8a91e0a05a5fa7dfd2e7b927e88ee2f0a56c1c1,"or__p(tcyC) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",or__p(tcyC) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c63r238,14531,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,b8,200,10-Mar-2021,242183.33333
6050ea68ee9184fc91d3c3d9,sample.transcriptic.aq1fgq68c689tkd.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,2,32662f86219c8076008c1088e0b683dd9f5cc7a4,"nor__p(srfAA) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c689tkd,12273,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,b9,200,10-Mar-2021,204550.0
6050ea69ee9184fc91d3c3df,sample.transcriptic.aq1fgq68c5kyfct.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,302adbc0b514895db35786d54dd34c68958db860,"nor__p(yrbE) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yrbE) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5kyfct,23349,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a5,200,10-Mar-2021,389150.0
6050ea6aee9184fc91d3c3e5,sample.transcriptic.aq1fgq68c5w32e5.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,2953b8c8dc173aa952a65a0b0e57b040639e2c05,"or__p(nupG) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",or__p(nupG) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5w32e5,19940,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a7,200,10-Mar-2021,332333.33333
6050ea6aee9184fc91d3c3eb,sample.transcriptic.aq1fgq68c5rh8vy.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,7206c5158a57cef21252ffe88f063f92ede69016,"nor__p(csn) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(csn) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5rh8vy,13468,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a6,200,10-Mar-2021,224466.66667
6050ea6bee9184fc91d3c3f1,sample.transcriptic.aq1fgq68c56c3th.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,a21ee83c13ff573e6c2e6083d36e2216e2711e7a,"nor__p(ctaD) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(ctaD) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c56c3th,8085,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a2,200,10-Mar-2021,134750.0
6050ea6bee9184fc91d3c3f7,sample.transcriptic.aq1fgq68c5avvbm.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,4832e01b82c180a1c84daa5d0bd598dcf4e3ef73,"nor__p(bmrU) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(bmrU) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5avvbm,9898,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a3,200,10-Mar-2021,164966.66667
6050ea6cee9184fc91d3c3fd,sample.transcriptic.aq1fgq68c689tkg.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,32662f86219c8076008c1088e0b683dd9f5cc7a4,"nor__p(srfAA) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c689tkg,25608,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,c9,200,10-Mar-2021,426800.0
6050ea6dee9184fc91d3c403,sample.transcriptic.aq1fgq68c4ztaaa.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,446b492115da9c77a004f3924f65e436328e3a7c,"B. subtilis 168 PmtlA-comKS | 30.0 | [26.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,EMPTY_VECTOR,,Cuminic Acid,0.0,mM,"['Cuminic Acid|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c4ztaaa,30000,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,46000,a1,200,10-Mar-2021,652173.91304
6050ea6dee9184fc91d3c409,sample.transcriptic.aq1fgq68c63r23b.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,f8a91e0a05a5fa7dfd2e7b927e88ee2f0a56c1c1,"or__p(tcyC) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",or__p(tcyC) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c63r23b,16605,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,c8,200,10-Mar-2021,276750.0
6050ea6eee9184fc91d3c40f,sample.transcriptic.aq1fgq68c675mfb.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,b57298b1e18651643ed5dc40f3d0dcee349201ce,"or__p(yckB) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",or__p(yckB) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c675mfb,5556,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,h8,200,10-Mar-2021,92600.0
6050ea6eee9184fc91d3c415,sample.transcriptic.aq1fgq68c5d69kr.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,2,48bf2613ff1b137f9f7b6e8f3f053a4900018538,"nor__p(maeS) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(maeS) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5d69kr,24543,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,f3,200,10-Mar-2021,409050.0
6050ea6fee9184fc91d3c41b,sample.transcriptic.aq1fgq68c6nw75r.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,77441188987ff39d88faed0dab3c4ab8423e03ea,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c6nw75r,18293,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,h11,200,10-Mar-2021,304883.33333
6050ea6fee9184fc91d3c421,sample.transcriptic.aq1fgq68c5zfmt9.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,a2ea350105d012e19cd7bb9c1831da0d818cb486,"or__p(sxzY) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",or__p(sxzY) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5zfmt9,9517,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,g7,200,10-Mar-2021,158616.66667
6050ea70ee9184fc91d3c427,sample.transcriptic.aq1fgq68c5uwua4.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,2f813d35f5cd68aaa1c9e8bd06400341ab60dfa4,"nor__p(hisZ) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(hisZ) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5uwua4,15011,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,g6,200,10-Mar-2021,250183.33333
6050ea71ee9184fc91d3c42d,sample.transcriptic.aq1fgq68c58mg3p.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,2,87e75f9a376e683c1d05c62981508d4bfa01a0a8,"nor__p(czcD) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(czcD) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c58mg3p,19153,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,f2,200,10-Mar-2021,319216.66667
6050ea71ee9184fc91d3c433,sample.transcriptic.aq1fgq68c6g87gp.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,93f66a316ae6b70692e1192d74e4af6b46eccbc5,"nor__p(narH) TSS+48__COL2 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(narH) TSS+48__COL2,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c6g87gp,10569,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,h10,200,10-Mar-2021,176150.0
6050ea72ee9184fc91d3c439,sample.transcriptic.aq1fgq68c6bpdyh.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,511749626d54a09702d4b66ce71cc2e2c9a9eb21,"nor__p(srfAA) TSS+48__COL2 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL2,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c6bpdyh,15950,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,h9,200,10-Mar-2021,265833.33333
6050ea72ee9184fc91d3c43f,sample.transcriptic.aq1fgq68c5ju98s.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,f927c4ed91f17186dab8f6ec3146847cb31d57bb,"nor__p(acuA) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(acuA) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5ju98s,10265,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,g4,200,10-Mar-2021,171083.33333
6050ea73ee9184fc91d3c445,sample.transcriptic.aq1fgq68c6teyny.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,f7c96dfdd3c33b56f14c01e0ddec869c46ce814c,"B_subtilis_comKS_mCherry_5x | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,HIGH_FITC,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c6teyny,23399,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,h12,200,10-Mar-2021,389983.33333
6050ea74ee9184fc91d3c44b,sample.transcriptic.aq1fgq68c64v879.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,f8a91e0a05a5fa7dfd2e7b927e88ee2f0a56c1c1,"or__p(tcyC) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",or__p(tcyC) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c64v879,17507,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,d8,200,10-Mar-2021,291783.33333
6050ea74ee9184fc91d3c451,sample.transcriptic.aq1fgq68c69dzqe.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,4,32662f86219c8076008c1088e0b683dd9f5cc7a4,"nor__p(srfAA) TSS+48__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c69dzqe,9932,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,d9,200,10-Mar-2021,165533.33333
6050ea75ee9184fc91d3c457,sample.transcriptic.aq1fgq68c5qd2rx.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,f1e6a3fbab21c5df3e40ef030be758c2ad6ca3bc,"nor__p(yuiB) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yuiB) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5qd2rx,5213,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,g5,200,10-Mar-2021,86883.33333
6050ea75ee9184fc91d3c45d,sample.transcriptic.aq1fgq68c69dzqh.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,511749626d54a09702d4b66ce71cc2e2c9a9eb21,"nor__p(srfAA) TSS+48__COL2 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL2,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c69dzqh,11164,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,e9,200,10-Mar-2021,186066.66667
6050ea76ee9184fc91d3c463,sample.transcriptic.aq1fgq68c5p8umz.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,2,f1e6a3fbab21c5df3e40ef030be758c2ad6ca3bc,"nor__p(yuiB) TSS-150__COL1 | 30.0 | [26.0] | {""Cuminic Acid"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yuiB) TSS-150__COL1,,,,,Cuminic Acid,1.0,mM,"['Cuminic Acid|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1fgq68c5p8umz,14624,NovelChasisTS_03-10-2021_R2(T1),Sytox-YeastGates,SytoxYG-Plate,60000,f5,200,10-Mar-2021,243733.33333
