_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.27,fluor_gain_0.25,fluor_gain_0.27/od,fluor_gain_0.25/od
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsve3z74.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,04bb44e71f2a357a856d946f12e468d0ccd359e3,"nor__p(hisZ) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(hisZ) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g6,ct1fgm3zasuftxq,aq1fgt5hsve3z74,0.4528930970118063,,56.65196302819578,,125.08904
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsve3z76.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,cb8b5fc383d1f2a15c0c3468edde0c09d7ea184a,"or__p(sxzY) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(sxzY) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g7,ct1fgm3zasuftxq,aq1fgt5hsve3z76,0.40296116234847323,,62.758783922779195,,155.744
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvf87b5.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,05208b5a491c926590bd3105ca76c851af9398ad,"or__p(yckB) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(yckB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g8,ct1fgm3zasuftxq,aq1fgt5hsvf87b5,0.08788738311926031,,70.42014983138603,,801.25437
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvf87b7.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,5c67a4cc72daa5c4fbaee6ccb2d002aef9f941e5,"nor__p(srfAA) TSS+48__COL2 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL2,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g9,ct1fgm3zasuftxq,aq1fgt5hsvf87b7,0.04859704226311533,,62.01567107690266,,1276.12028
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvf87b9.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,0363b9ca8fefc9263d5b418787fe50f9b6b2cccf,"nor__p(narH) TSS+48__COL2 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS+48__COL2,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g10,ct1fgm3zasuftxq,aq1fgt5hsvf87b9,0.7512783650079637,,62.947647975121434,,83.78738
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvgcdf6.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,6cf1f0098a4820d5624517ae9649bdba42420c3b,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g11,ct1fgm3zasuftxq,aq1fgt5hsvgcdf6,0.06655228340220345,,55.42125535020816,,832.74762
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvgcdf8.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,6,e9b65eb054da2c4ffd26f70f0fe3134c39122d70,"B_subtilis_comKS_mCherry_5x | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,g12,ct1fgm3zasuftxq,aq1fgt5hsvgcdf8,0.04904652437359732,,74.44893470728124,,1517.92478
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvhgkk9.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,30f42c0f397a2254f39d0a91c84244a1e9f0caaa,"nor__p(czcD) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(czcD) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h2,ct1fgm3zasuftxq,aq1fgt5hsvhgkk9,0.0498015831959412,,72.7296557332453,,1460.38843
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvhgkkb.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,7c2fa5ce002f83ec4037b9d22bdcdf748f6c1f81,"nor__p(maeS) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(maeS) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h3,ct1fgm3zasuftxq,aq1fgt5hsvhgkkb,0.08260485789583247,,71.3138614524816,,863.31317
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvjmsq9.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,2f57dac31cb21f00a55b2aff7482aa52296a0468,"nor__p(acuA) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(acuA) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h4,ct1fgm3zasuftxq,aq1fgt5hsvjmsq9,0.8282618544397432,,61.698300930588694,,74.4913
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvjmsqb.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,60ecba129b6078213526d472d19bbc6b02540bcf,"nor__p(yuiB) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yuiB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h5,ct1fgm3zasuftxq,aq1fgt5hsvjmsqb,0.3985636034252066,,58.07074745756859,,145.70008
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvkryu9.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,04bb44e71f2a357a856d946f12e468d0ccd359e3,"nor__p(hisZ) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(hisZ) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h6,ct1fgm3zasuftxq,aq1fgt5hsvkryu9,0.3254991323898914,,52.32857942334103,,160.76411
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvkryub.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,cb8b5fc383d1f2a15c0c3468edde0c09d7ea184a,"or__p(sxzY) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(sxzY) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h7,ct1fgm3zasuftxq,aq1fgt5hsvkryub,0.4767015630930544,,53.06070186102502,,111.30801
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvmw6ya.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,05208b5a491c926590bd3105ca76c851af9398ad,"or__p(yckB) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(yckB) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h8,ct1fgm3zasuftxq,aq1fgt5hsvmw6ya,0.716781615581559,,57.704027992488975,,80.50434
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvmw6yc.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,5c67a4cc72daa5c4fbaee6ccb2d002aef9f941e5,"nor__p(srfAA) TSS+48__COL2 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL2,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h9,ct1fgm3zasuftxq,aq1fgt5hsvmw6yc,0.40082901567380036,,54.44250644042533,,135.82476
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvmw6ye.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,0363b9ca8fefc9263d5b418787fe50f9b6b2cccf,"nor__p(narH) TSS+48__COL2 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS+48__COL2,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h10,ct1fgm3zasuftxq,aq1fgt5hsvmw6ye,0.3220727304482843,,54.21290366288977,,168.32504
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvp2d4b.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,6cf1f0098a4820d5624517ae9649bdba42420c3b,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h11,ct1fgm3zasuftxq,aq1fgt5hsvp2d4b,0.37058792380877303,,54.75153153832406,,147.74235
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgt5hsvp2d4d.experiment.transcriptic.r1fgm3zabaqbaw,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3zabaqbaw,transcriptic,8,e9b65eb054da2c4ffd26f70f0fe3134c39122d70,"B_subtilis_comKS_mCherry_5x | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,h12,ct1fgm3zasuftxq,aq1fgt5hsvp2d4d,0.3610411217662407,,61.86316178065875,,171.34658
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gtkguv.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,673acc77d4936fc4be0488cc3de42c18a67bf8bc,"B. subtilis 168 PmtlA-comKS | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a1,ct1fgm3xzes2t4f,aq1fgtav3gtkguv,0.40178629739565247,,59.88152622119933,,149.03825
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3guqpyw.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,150579ba6f42bd3205a8ef0cd6d2e8c7da68d8f7,"nor__p(ctaD) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ctaD) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a2,ct1fgm3xzes2t4f,aq1fgtav3guqpyw,0.5189250250442459,,60.231413259892214,,116.06959
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3guqpyy.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,c8f09c49238febc2bca45e74ed45a80451ea081f,"nor__p(bmrU) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(bmrU) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a3,ct1fgm3xzes2t4f,aq1fgtav3guqpyy,0.41328943828538606,,58.81354289615152,,142.30594
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3guqpz2.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,4e027ec5d7185017c8cb22e75e50e6ac723921be,"nor__p(maeS) TSS-150__COL2 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(maeS) TSS-150__COL2,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a4,ct1fgm3xzes2t4f,aq1fgtav3guqpz2,0.2901926348823151,,62.265626770003195,,214.56653
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gvuw4y.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,cb7385b7bd57c0c80a1e4683231efa377f0e1e64,"nor__p(yrbE) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yrbE) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a5,ct1fgm3xzes2t4f,aq1fgtav3gvuw4y,0.0555506188669619,,65.82734135628122,,1184.99744
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gvuw52.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,b9e267636d9c2b2d63315533b29963b75e0e1124,"nor__p(csn) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(csn) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a6,ct1fgm3xzes2t4f,aq1fgtav3gvuw52,0.05741851423498865,,65.13204593125256,,1134.33875
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gvuw54.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,e5dbe60cf04bbbfbfa7dd57fa694503f27d7898d,"or__p(nupG) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(nupG) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a7,ct1fgm3xzes2t4f,aq1fgtav3gvuw54,0.38834923904075414,,58.28305544425754,,150.07897
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gwz48z.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,3d48d63469aa3578895797392fcdb3bd23ee3087,"or__p(tcyC) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(tcyC) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a8,ct1fgm3xzes2t4f,aq1fgtav3gwz48z,0.5553676790579646,,59.18296070910794,,106.56537
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gwz493.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,95beb2ad82bcf4591840caeafdc690fba2e43f2e,"nor__p(srfAA) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a9,ct1fgm3xzes2t4f,aq1fgtav3gwz493,0.30575277030318415,,66.00959957869183,,215.89207
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gwz495.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,95992476020f61f884d864ab16511fba94b36c64,"nor__p(narH) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a10,ct1fgm3xzes2t4f,aq1fgtav3gwz495,0.4306694778006181,,60.32267315259409,,140.06721
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gy5ad2.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,d4f1f44d476948e4115ffb8af01e097f5f45f83f,"nor__p(yopO) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yopO) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a11,ct1fgm3xzes2t4f,aq1fgtav3gy5ad2,0.24694191669534804,,60.15222197308398,,243.58854
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3gy5ad4.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,1,d565b6c50378c9bd58f7c7e2629358701c7882a7,"nor__p(kbl) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,a12,ct1fgm3xzes2t4f,aq1fgtav3gy5ad4,0.8253531521781333,,63.87506761546781,,77.3912
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hjaffj.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,673acc77d4936fc4be0488cc3de42c18a67bf8bc,"B. subtilis 168 PmtlA-comKS | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b1,ct1fgm3xzes2t4f,aq1fgtav3hjaffj,0.8732016510423583,,66.8939041099849,,76.60762
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hkenkk.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,150579ba6f42bd3205a8ef0cd6d2e8c7da68d8f7,"nor__p(ctaD) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ctaD) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b2,ct1fgm3xzes2t4f,aq1fgtav3hkenkk,0.6472957864772224,,66.1070725641084,,102.12807
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hkenkn.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,c8f09c49238febc2bca45e74ed45a80451ea081f,"nor__p(bmrU) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(bmrU) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b3,ct1fgm3xzes2t4f,aq1fgtav3hkenkn,0.44701243814427166,,61.75922990638082,,138.15998
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hmjuqk.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,4e027ec5d7185017c8cb22e75e50e6ac723921be,"nor__p(maeS) TSS-150__COL2 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(maeS) TSS-150__COL2,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b4,ct1fgm3xzes2t4f,aq1fgtav3hmjuqk,0.2995485164609415,,61.42894593166183,,205.07177
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hmjuqn.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,cb7385b7bd57c0c80a1e4683231efa377f0e1e64,"nor__p(yrbE) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yrbE) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b5,ct1fgm3xzes2t4f,aq1fgtav3hmjuqn,0.4537750475862082,,60.916422973135184,,134.24366
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hmjuqq.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,b9e267636d9c2b2d63315533b29963b75e0e1124,"nor__p(csn) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(csn) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b6,ct1fgm3xzes2t4f,aq1fgtav3hmjuqq,0.4612669293607734,,60.28898500317222,,130.70303
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hnq2um.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,e5dbe60cf04bbbfbfa7dd57fa694503f27d7898d,"or__p(nupG) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(nupG) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b7,ct1fgm3xzes2t4f,aq1fgtav3hnq2um,0.05514506244015593,,68.87080920492967,,1248.90255
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hnq2up.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,3d48d63469aa3578895797392fcdb3bd23ee3087,"or__p(tcyC) TSS-150__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",or__p(tcyC) TSS-150__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b8,ct1fgm3xzes2t4f,aq1fgtav3hnq2up,0.4654739972514244,,60.353535868631454,,129.66038
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1fgtav3hnq2ur.experiment.transcriptic.r1fgm3xyt8vds9,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fgm3xyt8vds9,transcriptic,3,95beb2ad82bcf4591840caeafdc690fba2e43f2e,"nor__p(srfAA) TSS+48__COL1 | 30.0 | [18.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAA) TSS+48__COL1,,,,,,,,['M9 Minimal Media w 50mg per L TRP|NA|NA'],30.0,celsius,18.0,hour,b9,ct1fgm3xzes2t4f,aq1fgtav3hnq2ur,0.3111423571491587,,60.56402186608647,,194.65052
